freq	dB(S(1,1))
8.05000000000000071E8	-3.49098216742285050E0
8.05999999999999872E8	-3.49343469957526898E0
8.07000000000000028E8	-3.49589250894954517E0
8.08000000000000007E8	-3.49835562888908314E0
8.08999999999999986E8	-3.50082409272139472E0
8.09999999999999964E8	-3.50329793375325682E0
8.10999999999999943E8	-3.50577718526110083E0
8.12000000000000099E8	-3.50826188050966481E0
8.12999999999999901E8	-3.51075205275033619E0
8.14000000000000057E8	-3.51324773520350186E0
8.15000000000000036E8	-3.51574896107988932E0
8.16000000000000014E8	-3.51825576355146108E0
8.16999999999999993E8	-3.52076817579356094E0
8.17999999999999972E8	-3.52328623096126003E0
8.19000000000000128E8	-3.52580996215982978E0
8.19999999999999929E8	-3.52833940252375644E0
8.20999999999999908E8	-3.53087458512323416E0
8.22000000000000064E8	-3.53341554302834115E0
8.23000000000000043E8	-3.53596230929831234E0
8.24000000000000021E8	-3.53851491696824016E0
8.25000000000000000E8	-3.54107339905191409E0
8.25999999999999979E8	-3.54363778853891098E0
8.26999999999999957E8	-3.54620811841173511E0
8.27999999999999936E8	-3.54878442163301111E0
8.29000000000000092E8	-3.55136673114110346E0
8.30000000000000071E8	-3.55395507985100423E0
8.30999999999999872E8	-3.55654950067663078E0
8.32000000000000028E8	-3.55915002649554824E0
8.33000000000000007E8	-3.56175669019385666E0
8.33999999999999986E8	-3.56436952459218226E0
8.34999999999999964E8	-3.56698856254308883E0
8.35999999999999943E8	-3.56961383683935995E0
8.37000000000000099E8	-3.57224538029244609E0
8.37999999999999901E8	-3.57488322567239658E0
8.39000000000000057E8	-3.57752740573773043E0
8.40000000000000036E8	-3.58017795321381005E0
8.41000000000000014E8	-3.58283490083739942E0
8.41999999999999993E8	-3.58549828129880632E0
8.42999999999999972E8	-3.58816812727366141E0
8.44000000000000128E8	-3.59084447143879526E0
8.44999999999999929E8	-3.59352734643469418E0
8.45999999999999908E8	-3.59621678487732677E0
8.47000000000000064E8	-3.59891281937748087E0
8.48000000000000043E8	-3.60161548251558150E0
8.49000000000000021E8	-3.60432480686339574E0
8.50000000000000000E8	-3.60704082496042622E0
8.50999999999999979E8	-3.60976356933143228E0
8.51999999999999957E8	-3.61249307249090279E0
8.52999999999999936E8	-3.61522936690981789E0
8.54000000000000092E8	-3.61797248507018399E0
8.55000000000000071E8	-3.62072245939854698E0
8.55999999999999872E8	-3.62347932231481584E0
8.57000000000000028E8	-3.62624310623555868E0
8.58000000000000007E8	-3.62901384353193235E0
8.58999999999999986E8	-3.63179156655713919E0
8.59999999999999964E8	-3.63457630765118322E0
8.60999999999999943E8	-3.63736809911929404E0
8.62000000000000099E8	-3.64016697325055283E0
8.62999999999999901E8	-3.64297296232148504E0
8.64000000000000057E8	-3.64578609856638813E0
8.65000000000000036E8	-3.64860641421045395E0
8.66000000000000014E8	-3.65143394143152555E0
8.66999999999999993E8	-3.65426871242268625E0
8.67999999999999972E8	-3.65711075931029850E0
8.69000000000000128E8	-3.65996011422273382E0
8.69999999999999929E8	-3.66281680925103093E0
8.70999999999999908E8	-3.66568087646433183E0
8.72000000000000064E8	-3.66855234789713558E0
