freq	dB(S(2,2))
1.01600000000000001E9	-2.58922659834498026E1
1.01699999999999990E9	-2.42224932018742090E1
1.01800000000000002E9	-2.27724167621412033E1
1.01900000000000013E9	-2.15048580793037081E1
1.02000000000000002E9	-2.03855040196465742E1
1.02099999999999991E9	-1.93868280869759557E1
1.02200000000000002E9	-1.84874712252690121E1
1.02300000000000013E9	-1.76708989860486865E1
1.02400000000000002E9	-1.69242049324475330E1
1.02499999999999991E9	-1.62371935550178104E1
1.02600000000000002E9	-1.56017069698525401E1
1.02699999999999991E9	-1.50111351726810072E1
1.02800000000000002E9	-1.44600584600361715E1
1.02900000000000014E9	-1.39439839284003098E1
1.03000000000000003E9	-1.34591490708205197E1
1.03099999999999992E9	-1.30023736080053931E1
1.03200000000000003E9	-1.25709463597125071E1
1.03299999999999992E9	-1.21625378657496586E1
1.03400000000000003E9	-1.17751321516889673E1
1.03499999999999992E9	-1.14069728926344061E1
1.03600000000000003E9	-1.10565205250099496E1
1.03700000000000014E9	-1.07224177712143764E1
1.03799999999999981E9	-1.04034616927990942E1
1.03900000000000015E9	-1.00985808579181935E1
1.04000000000000004E9	-9.80681655020253729E0
1.04099999999999993E9	-9.52730719786016067E0
1.04200000000000004E9	-9.25927538829454555E0
1.04299999999999993E9	-9.00201697457200112E0
1.04400000000000004E9	-8.75489188464626800E0
1.04499999999999993E9	-8.51731632691064178E0
1.04599999999999982E9	-8.28875614693427920E0
1.04700000000000015E9	-8.06872113866049645E0
1.04800000000000004E9	-7.85676015181254783E0
1.04899999999999993E9	-7.65245686642841605E0
1.05000000000000004E9	-7.45542612887574130E0
1.05099999999999993E9	-7.26531076316003954E0
1.05200000000000005E9	-7.08177878569096286E0
1.05299999999999994E9	-6.90452096453553210E0
1.05400000000000005E9	-6.73324867320112297E0
1.05500000000000016E9	-6.56769199775338119E0
1.05599999999999983E9	-6.40759806246625807E0
1.05699999999999994E9	-6.25272954442940421E0
1.05800000000000005E9	-6.10286335194854601E0
1.05899999999999994E9	-5.95778944623024032E0
1.06000000000000005E9	-5.81730978703182355E0
1.06099999999999994E9	-5.68123738807189493E0
1.06200000000000006E9	-5.54939546787350757E0
1.06299999999999994E9	-5.42161668488009774E0
1.06400000000000006E9	-5.29774244712940501E0
1.06499999999999995E9	-5.17762228733598651E0
1.06600000000000006E9	-5.06111329653835096E0
1.06699999999999995E9	-4.94807960924746837E0
1.06800000000000006E9	-4.83839193476609264E0
1.06900000000000017E9	-4.73192712948818972E0
1.06999999999999984E9	-4.62856780584855976E0
1.07099999999999995E9	-4.52820197420694281E0
1.07200000000000006E9	-4.43072271433678022E0
1.07299999999999995E9	-4.33602787292383862E0
1.07400000000000007E9	-4.24401978537911173E0
1.07499999999999996E9	-4.15460501924067049E0
1.07600000000000007E9	-4.06769413634698651E0
1.07699999999999996E9	-3.98320147343039332E0
1.07799999999999985E9	-3.90104493808405106E0
1.07900000000000018E9	-3.82114581953564691E0
1.08000000000000007E9	-3.74342861254220871E0
1.08099999999999996E9	-3.66782085320810936E0
1.08200000000000007E9	-3.59425296599767341E0
1.08299999999999996E9	-3.52265812057354699E0
1.08400000000000007E9	-3.45297209795478555E0
1.08499999999999996E9	-3.38513316512450979E0
1.08599999999999985E9	-3.31908195734203160E0
1.08700000000000019E9	-3.25476136757007994E0
1.08799999999999986E9	-3.19211644265920658E0
1.08899999999999997E9	-3.13109428535610368E0
1.09000000000000008E9	-3.07164396209251045E0
1.09099999999999997E9	-3.01371641595239259E0
